Id,Type,Discipline,AmountCatecory,InstitutionType,FundingInstrument,Count
91d479765a5442989b9caf7571c2d515,"Media relations: print media, online media",Biology and Medicine,1 - 200'000,ETH Domain,Careers,1
d870e2bc9db741a9b003251854c3e502,"Media relations: print media, online media",Biology and Medicine,1 - 200'000,ETH Domain,Infrastructure,5
08e92285195540d0936bbfe53b39743c,"Media relations: print media, online media",Biology and Medicine,1 - 200'000,ETH Domain,Project funding,3
08daa3a8c8834faa9b96cd197c16d5d5,"Media relations: print media, online media",Biology and Medicine,1 - 200'000,ETH Domain,Science communication,17
ebc77ad63ff7450bb9daacb8f8145078,"Media relations: print media, online media",Biology and Medicine,1 - 200'000,Other,Science communication,7
a56b5b6b45354630931608ed47a18f50,"Media relations: print media, online media",Biology and Medicine,1 - 200'000,UAS / UTE,Programmes,1
2240fe36f4114eacac35a0e42c83de5c,"Media relations: print media, online media",Biology and Medicine,1 - 200'000,UAS / UTE,Science communication,41
cf764c28b21447b0835575edb4bc21e8,"Media relations: print media, online media",Biology and Medicine,1 - 200'000,University,Careers,6
0c89050db37e444d8dd689878b439e6a,"Media relations: print media, online media",Biology and Medicine,1 - 200'000,University,Infrastructure,1
e5f32ede7c4a420c82c504a7cba14458,"Media relations: print media, online media",Biology and Medicine,1 - 200'000,University,Programmes,8
60f413bad6dc4db28724f303c3de170b,"Media relations: print media, online media",Biology and Medicine,1 - 200'000,University,Project funding,32
6bc97757452140acb1a53f0f95c85f62,"Media relations: print media, online media",Biology and Medicine,1 - 200'000,University,Science communication,51
bf6c1d23208f44b89a7bc2b0b87b20a5,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,ETH Domain,Careers,2
dcfeb6c28a6d49a48f55fb6c7f620b0a,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,ETH Domain,Infrastructure,1
79e0ff1c86974b3186c28e333182666d,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,ETH Domain,Programmes,26
97930ed774db4c5a945b21d8225aafe7,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,ETH Domain,Project funding,44
a6d87db84c44466cae7f48c52943c722,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,Other,Careers,3
8c242806b8294f9bbe11709012163655,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,Other,Programmes,4
0d30206dec604af4869a063b67306420,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,Other,Project funding,24
601df321c61647e49fb173d17add2135,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,UAS / UTE,Programmes,2
e014b93912d048cc857f062af6960d7b,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,UAS / UTE,Project funding,6
b0bb1862f42243d7b9e40e09e509a268,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,UAS / UTE,Science communication,2
4b255bdc47a649faa7d6a1d9fcf2e3d9,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,University,Careers,17
c31eb81bbcb9421d8dee1e47720f7dc9,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,University,Infrastructure,3
688051c037eb480892099d6bd4ca9442,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,University,Programmes,43
2ecb4c661a954f13b6b10265ac5a499f,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,University,Project funding,216
ebe2fe45753e48ec8f2a7dd14bbbeeb0,"Media relations: print media, online media",Biology and Medicine,200'000 - 400'000,University,Science communication,54
ce2f038c015746e6b98ea76d31675ae5,"Media relations: print media, online media",Biology and Medicine,400'000 - 600'000,ETH Domain,Careers,5
0771f40ea27242e795d5ad608f6d6c1d,"Media relations: print media, online media",Biology and Medicine,400'000 - 600'000,ETH Domain,Programmes,3
9288760d64bd4922ac1c74ce56af7608,"Media relations: print media, online media",Biology and Medicine,400'000 - 600'000,ETH Domain,Project funding,17
4cfaadea2fe64064959b1a69953ea293,"Media relations: print media, online media",Biology and Medicine,400'000 - 600'000,Other,Programmes,4
b2cdce91287f420eb5308ec8e3606423,"Media relations: print media, online media",Biology and Medicine,400'000 - 600'000,Other,Project funding,9
b2452d9158244f2dbfcf5d78728bee15,"Media relations: print media, online media",Biology and Medicine,400'000 - 600'000,UAS / UTE,Project funding,3
8c1ff153dda14286a92e971e2685eb16,"Media relations: print media, online media",Biology and Medicine,400'000 - 600'000,University,Careers,26
0bd1a835683944528125b76a2b82ea10,"Media relations: print media, online media",Biology and Medicine,400'000 - 600'000,University,Programmes,16
7d0bd4091d314631af3239d850a9aa9a,"Media relations: print media, online media",Biology and Medicine,400'000 - 600'000,University,Project funding,281
dd25220e05904b209b41fd53173046b7,"Media relations: print media, online media",Biology and Medicine,600'000 - 800'000,ETH Domain,Infrastructure,1
113419d0d0eb4ee9adf3e642c7b068ef,"Media relations: print media, online media",Biology and Medicine,600'000 - 800'000,ETH Domain,Programmes,2
5416e99d4eb7409995f2228dfc2f6a4e,"Media relations: print media, online media",Biology and Medicine,600'000 - 800'000,ETH Domain,Project funding,14
1bdec6cab1da4aacb7cbe73da9d154b1,"Media relations: print media, online media",Biology and Medicine,600'000 - 800'000,Other,Careers,1
7af673a42b7a44bc95108d9e636f0ad0,"Media relations: print media, online media",Biology and Medicine,600'000 - 800'000,Other,Programmes,1
0a03103726c44e06a18d3683a3bef045,"Media relations: print media, online media",Biology and Medicine,600'000 - 800'000,Other,Project funding,13
b8cde51e0c1c4d6189b7d750f0ee49be,"Media relations: print media, online media",Biology and Medicine,600'000 - 800'000,University,Careers,21
5b7297b3d8c547aeaa38e70bdd5ad5d3,"Media relations: print media, online media",Biology and Medicine,600'000 - 800'000,University,Programmes,8
6f753788848e4a229d5ee3986592a6cb,"Media relations: print media, online media",Biology and Medicine,600'000 - 800'000,University,Project funding,91
2021d7b49b0f44afb2c568560019e784,"Media relations: print media, online media",Biology and Medicine,800'000+,ETH Domain,Careers,21
26cdae678bb84601abe4686537bab4ab,"Media relations: print media, online media",Biology and Medicine,800'000+,ETH Domain,Infrastructure,1
6aefd29560ef4ad0b9b3dd7684092a63,"Media relations: print media, online media",Biology and Medicine,800'000+,ETH Domain,Programmes,18
399e045eb98348d0bb1f8f323a4fcf50,"Media relations: print media, online media",Biology and Medicine,800'000+,ETH Domain,Project funding,2
8e15fddb38bf45d4a9b4a13118d0e02b,"Media relations: print media, online media",Biology and Medicine,800'000+,Other,Programmes,8
4a4b950c142f4973bba0609e777a1643,"Media relations: print media, online media",Biology and Medicine,800'000+,University,Careers,116
ab186da21a8943a8b31c734fb7142c6d,"Media relations: print media, online media",Biology and Medicine,800'000+,University,Programmes,103
95df2a81c2924f9b89b1d97175da119f,"Media relations: print media, online media",Biology and Medicine,800'000+,University,Project funding,19
916192a0090f4653a800d2fc860135c9,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,ETH Domain,Careers,2
ca2c90c611f94d2787c98284f0462bc9,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,ETH Domain,Programmes,7
1745d112f1f945b4b6d11b52fe36fde1,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,ETH Domain,Project funding,12
7cbdcb5450c74bb68866c2a1ec1fde3c,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,ETH Domain,Science communication,26
30b9531d3b954d02bbb3617d93ef6dcd,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,Other,Careers,13
2c79d97f330d47f6a9df9d2b5d83d573,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,Other,Project funding,26
e6a6b9ac17fd4c9cbd3696cb46ecf818,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,Other,Science communication,34
b2dd1c8358d44f3aae418b2c68a28cf1,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,UAS / UTE,Programmes,8
4cd3c6b861974ebdb48479510ab6675c,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,UAS / UTE,Project funding,115
e5d35f166d1c4626bd0f5ae900dfa75b,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,UAS / UTE,Science communication,150
5daf5c51740e4fb181f7794d593545b9,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,University,Careers,46
451aafc63df045a4947da0e5f4000106,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,University,Programmes,33
a119a6cc823d401c919614ae8a79b3e2,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,University,Project funding,288
9fb978a09f83426b8be6a7d6d8e2bb1c,"Media relations: print media, online media",Humanities and Social Sciences,1 - 200'000,University,Science communication,332
321ce7f669b541c4bd5ae06ed96e5eda,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,ETH Domain,Programmes,43
24d72fef7fb24bfda332173d60d3758d,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,ETH Domain,Project funding,32
1cc4289ff7844216baaccc5e12700f0d,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,Other,Careers,10
9d0cb1ae6ea6414ebe3885033ef4c7fa,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,Other,Infrastructure,2
317fd56c1f954d089b6d3795c7425f1a,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,Other,Programmes,37
bebffdba0d9e4f80be66976e23d4ee8b,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,Other,Project funding,25
23f60628423b4cd0816f968659df36ce,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,UAS / UTE,Careers,1
6571956e428f4f2d9dd0a22c3f12e7e4,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,UAS / UTE,Programmes,18
7185ad83011b40edb8265387e8a82ed6,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,UAS / UTE,Project funding,301
22c926316c89444db00e80e486bf57ac,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,UAS / UTE,Science communication,28
b5ea5988a4e84187ba4ac2f163266927,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,University,Careers,75
f83f2c0300f840ae8bfb30eb66607b6d,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,University,Programmes,139
cbe9fbeb4b304e7cb204b0ff572c8bd1,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,University,Project funding,381
b333d4fac4254db5a22909b4a70cf57b,"Media relations: print media, online media",Humanities and Social Sciences,200'000 - 400'000,University,Science communication,48
1415c4cacf5a4368a4ad121d5562b55e,"Media relations: print media, online media",Humanities and Social Sciences,400'000 - 600'000,ETH Domain,Careers,4
db2f500f21f244a6a7232e2d023eb891,"Media relations: print media, online media",Humanities and Social Sciences,400'000 - 600'000,ETH Domain,Programmes,18
1a275cf89d214f38ad87dde807664cf4,"Media relations: print media, online media",Humanities and Social Sciences,400'000 - 600'000,ETH Domain,Project funding,46
a6f81fa14a004abea4a7725e4aa4131e,"Media relations: print media, online media",Humanities and Social Sciences,400'000 - 600'000,Other,Infrastructure,2
43fcd2e40a8c44fdb8a11b5569c1fb0c,"Media relations: print media, online media",Humanities and Social Sciences,400'000 - 600'000,Other,Project funding,14
e57155e7ff6946ea981536b96356a865,"Media relations: print media, online media",Humanities and Social Sciences,400'000 - 600'000,UAS / UTE,Programmes,3
65dbf2c4aba841b4a181938bb319d4e4,"Media relations: print media, online media",Humanities and Social Sciences,400'000 - 600'000,UAS / UTE,Project funding,36
38271aa1055a496fa8ef1b372cc29ecc,"Media relations: print media, online media",Humanities and Social Sciences,400'000 - 600'000,University,Careers,36
2ca7f54592924b7f8b9e7df087793191,"Media relations: print media, online media",Humanities and Social Sciences,400'000 - 600'000,University,Infrastructure,4
890703e03dcd4d0480920351193bedba,"Media relations: print media, online media",Humanities and Social Sciences,400'000 - 600'000,University,Programmes,45
60b8ae6f0a044b50a99567ef8a8df7e9,"Media relations: print media, online media",Humanities and Social Sciences,400'000 - 600'000,University,Project funding,143
9a51ab43d5d14e07b354858680bab071,"Media relations: print media, online media",Humanities and Social Sciences,600'000 - 800'000,ETH Domain,Careers,1
dc8bba0e271841259abe4b99118540c4,"Media relations: print media, online media",Humanities and Social Sciences,600'000 - 800'000,ETH Domain,Programmes,2
6e02b696e31049288d743ddcef52d85b,"Media relations: print media, online media",Humanities and Social Sciences,600'000 - 800'000,ETH Domain,Project funding,2
320647e211cf449cbeb66db0e1edc27a,"Media relations: print media, online media",Humanities and Social Sciences,600'000 - 800'000,Other,Programmes,3
7b238f66fd38450ea92baeb293643685,"Media relations: print media, online media",Humanities and Social Sciences,600'000 - 800'000,Other,Project funding,1
2c556fca773c477a9749c40bb6c765b4,"Media relations: print media, online media",Humanities and Social Sciences,600'000 - 800'000,UAS / UTE,Careers,1
b9f87fbe82ca4c838f3998849024e316,"Media relations: print media, online media",Humanities and Social Sciences,600'000 - 800'000,UAS / UTE,Project funding,16
43c11df91a874aafa1e28ebc1b426702,"Media relations: print media, online media",Humanities and Social Sciences,600'000 - 800'000,University,Careers,4
50ae3d3b156042769d5fcf9be0b75ae5,"Media relations: print media, online media",Humanities and Social Sciences,600'000 - 800'000,University,Infrastructure,2
1c572be04c2a44e2b474ef28d8114e45,"Media relations: print media, online media",Humanities and Social Sciences,600'000 - 800'000,University,Programmes,13
2ef2d60680634c5487481927cd9d5d06,"Media relations: print media, online media",Humanities and Social Sciences,600'000 - 800'000,University,Project funding,73
e2f934e924b740bb8734cce27dfe0572,"Media relations: print media, online media",Humanities and Social Sciences,800'000+,ETH Domain,Careers,3
e00a8a0cc56b4dcfb01b294e8829a8cf,"Media relations: print media, online media",Humanities and Social Sciences,800'000+,ETH Domain,Programmes,39
f5e72532cda84c6aa7fba641faed0a93,"Media relations: print media, online media",Humanities and Social Sciences,800'000+,Other,Careers,1
6b0f4b5dcc7f4f6a82960beb0001bdc9,"Media relations: print media, online media",Humanities and Social Sciences,800'000+,Other,Infrastructure,12
9f0b30a401364225a254c6cf0060f354,"Media relations: print media, online media",Humanities and Social Sciences,800'000+,Other,Programmes,14
3c3f5a3110a549b3a53bba19dd4db70a,"Media relations: print media, online media",Humanities and Social Sciences,800'000+,UAS / UTE,Programmes,7
d664caeed12b485abc2abb368a79015f,"Media relations: print media, online media",Humanities and Social Sciences,800'000+,University,Careers,210
e8600b5a51824b37ab13da84312c9523,"Media relations: print media, online media",Humanities and Social Sciences,800'000+,University,Infrastructure,12
f50761996040435ba6d543d71b01d5f2,"Media relations: print media, online media",Humanities and Social Sciences,800'000+,University,Programmes,155
b8abedb5f4c64342a6252798e53c3f6f,"Media relations: print media, online media",Humanities and Social Sciences,800'000+,University,Project funding,31
f5a33e95af874cdabdc414dfa0c9cd95,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,ETH Domain,Careers,5
99f50ee5979942da8d82eac3ec820625,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,ETH Domain,Infrastructure,20
ee5b4d67e54d45568aac304374c1f8cd,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,ETH Domain,Programmes,4
a1da55c7c4c84a4a96dac873d7e78137,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,ETH Domain,Project funding,85
5fe8f4e3a9554110849618f5487cea8a,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,ETH Domain,Science communication,2
98f2ee8d24a740168789f6d0c09b9e4d,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,Other,Project funding,6
60216e38e32044248d8c3b35f6418e19,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,UAS / UTE,Programmes,6
1dbac745f7ae4beab61e1efbd57c50d2,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,UAS / UTE,Science communication,2
e741a045adf14c77941b9df907b01b60,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,University,Careers,2
006c82cec1014b3082ae0ddea1a64eb8,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,University,Infrastructure,2
6416e77a1820444cb55264f09a920557,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,University,Programmes,4
773ae867826a45209b39908744cdc7bb,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,University,Project funding,48
0613e20791a042fd85d31e43108327ca,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",1 - 200'000,University,Science communication,62
03adfbee346648f6911c1a22c72ad1ba,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,ETH Domain,Careers,20
af16bf50db3440f6b81acb42863ff23b,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,ETH Domain,Infrastructure,1
58b4eb50715f49a382cdde758d9f63ca,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,ETH Domain,Programmes,21
947d47528af14d71abf65b8c36e1122d,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,ETH Domain,Project funding,138
b52330db5d184134a784aa52a6f30d4f,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,ETH Domain,Science communication,3
b5e6ab7650bb486384033dc3021c9f03,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,Other,Careers,6
266040f7897d4fd29c32d81caeb27a1b,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,Other,Infrastructure,3
c4faf06908b34c6b91fbebd8d9706bbe,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,Other,Programmes,13
8cc745c038f94370a288259de351c0f0,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,Other,Project funding,9
381343c69f47451bb0fb7507a4cd2db1,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,UAS / UTE,Programmes,5
6c9a62e4bd9847deb3063118cc8b850a,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,UAS / UTE,Project funding,9
9dc2c286df094ae798bc7eabf09c2271,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,UAS / UTE,Science communication,7
88a2eecd966b46ceb0b6cba8f45ccbd4,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,University,Careers,2
f1f88059ef5042769db58c8d1f6966e6,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,University,Infrastructure,10
7eac61e7d6e74075bc4c96ec7b08f8bb,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,University,Programmes,5
d60336e383b34b2f8e6b6fbe83742e42,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,University,Project funding,151
68e6045a74aa4d0d8a4d70d92de955ca,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",200'000 - 400'000,University,Science communication,8
d48010cf956f404e8b83887a14aaa23a,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,ETH Domain,Careers,64
27f48019f04e48b58869bc42248a4d2f,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,ETH Domain,Infrastructure,22
ab0a1dc49e8446588168984a29d7efe2,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,ETH Domain,Programmes,19
32bc4480f7c049ee8aa04889ebd66578,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,ETH Domain,Project funding,59
22ceb5612a5c45c8bf417e313d577654,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,Other,Careers,1
942b3d4281d34f519bdce5133d2ddf59,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,Other,Programmes,5
3b6faf6cb1be43cc9cbf39f8192330e6,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,UAS / UTE,Programmes,25
5e8abe90b1a44be49c387760fef12393,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,UAS / UTE,Project funding,1
082f6386e9b94ac0a2b63478e0c05af7,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,University,Careers,17
1a7ac8ce98344ca5b2327ca30883f585,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,University,Programmes,11
fd77c72e9870445ca3cafbf0ec99a103,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",400'000 - 600'000,University,Project funding,26
21cbcba224834ee983b15f97ed435545,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,ETH Domain,Careers,6
7bc73ea05c584da6a88565c0281b28a1,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,ETH Domain,Programmes,17
46eef70bb9ec4dbea8e937abee075554,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,ETH Domain,Project funding,25
e6e733933992494791c7df519cce5eaf,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,Other,Programmes,4
9cd6869072f7443abe08924b1e921bcf,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,Other,Project funding,4
12c32226394040419c626a64d5d34d68,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,UAS / UTE,Programmes,16
d8bf8b3fb3df4b1f955e09719e39a4dd,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,University,Infrastructure,7
7957a884189b4bbaa7043bf424f2e117,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,University,Programmes,37
76ccbabc6c124c47b3ccd61164432747,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",600'000 - 800'000,University,Project funding,55
3136dc1a5c354d2d9e5c50d7f8b3bc0f,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",800'000+,ETH Domain,Careers,84
b8a36faa60ce45ff881a7359c0839ca7,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",800'000+,ETH Domain,Infrastructure,8
afd754f24a464177a6285d583cd150ac,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",800'000+,ETH Domain,Programmes,61
b4698ad3db474f33bf8cfd8719eba8e1,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",800'000+,ETH Domain,Project funding,12
b0d94015483244ef9b6b130d8b72f21d,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",800'000+,Other,Careers,1
4be49637ad3e44ab95c78cc46b33bfbc,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",800'000+,Other,Programmes,64
413b06ed79a64974beed4180ddf3e4e5,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",800'000+,UAS / UTE,Careers,5
c945566a01514be4906d725bb9a6d5cf,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",800'000+,University,Careers,46
2fbc8050724a4f0ca04af2091437580a,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",800'000+,University,Infrastructure,209
dce6e28dbe434bdbb7b756d42336ae19,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",800'000+,University,Programmes,102
93a49503799b41b3bf4964f1bc2b6fe3,"Media relations: print media, online media","Mathematics, Natural- and Engineering Sciences",800'000+,University,Project funding,59
e2f97aaa6e9d482b931d699b5a188677,"Media relations: radio, television",Biology and Medicine,1 - 200'000,ETH Domain,Science communication,1
e692b4e85a28494ba1e74c41dd1d8be9,"Media relations: radio, television",Biology and Medicine,1 - 200'000,Other,Science communication,1
283931f1255b45478957228594c05136,"Media relations: radio, television",Biology and Medicine,1 - 200'000,UAS / UTE,Programmes,2
8e9ee7e3012d4a90b51e804f9713a064,"Media relations: radio, television",Biology and Medicine,1 - 200'000,UAS / UTE,Science communication,4
4c6d6d03edb04affa6e357d36d8d1020,"Media relations: radio, television",Biology and Medicine,1 - 200'000,University,Careers,12
ccb69e056e194b6788eded790d679e4c,"Media relations: radio, television",Biology and Medicine,1 - 200'000,University,Infrastructure,5
13aa5ca0f4334bc68b55f072f513f803,"Media relations: radio, television",Biology and Medicine,1 - 200'000,University,Programmes,9
7509bfde416a4f21956f9f3bcc1f6ae8,"Media relations: radio, television",Biology and Medicine,1 - 200'000,University,Project funding,16
a9f795a8ac294b3d94faded79ded0c8d,"Media relations: radio, television",Biology and Medicine,1 - 200'000,University,Science communication,21
453fc2e68f144b009631bb1444320a51,"Media relations: radio, television",Biology and Medicine,200'000 - 400'000,ETH Domain,Programmes,9
90a52a704bcc4ed1afab0c9ca0be7a2a,"Media relations: radio, television",Biology and Medicine,200'000 - 400'000,ETH Domain,Project funding,7
e673eb774fe74e8c9a95f56a387a894f,"Media relations: radio, television",Biology and Medicine,200'000 - 400'000,Other,Programmes,2
5ef4747582a94f26b4e18a509be582b3,"Media relations: radio, television",Biology and Medicine,200'000 - 400'000,Other,Project funding,5
bd94eab883684ead80298b203467fdd1,"Media relations: radio, television",Biology and Medicine,200'000 - 400'000,UAS / UTE,Project funding,2
56b0ac83302842c297fea3e4d35caae4,"Media relations: radio, television",Biology and Medicine,200'000 - 400'000,University,Careers,6
a4faee1116c7400d9f577df84ab9d93a,"Media relations: radio, television",Biology and Medicine,200'000 - 400'000,University,Programmes,13
d2a6b01128574f67bd5674aaa97e4bfb,"Media relations: radio, television",Biology and Medicine,200'000 - 400'000,University,Project funding,84
0a2171819ab34059914d8fb82821c0af,"Media relations: radio, television",Biology and Medicine,200'000 - 400'000,University,Science communication,13
a47c660005384c4aace8b966f16210d2,"Media relations: radio, television",Biology and Medicine,400'000 - 600'000,ETH Domain,Careers,3
d6329babfa3048b4a1c0457eb28cb1ba,"Media relations: radio, television",Biology and Medicine,400'000 - 600'000,ETH Domain,Programmes,4
8bc64fbf95184a359c18e023d157c2ba,"Media relations: radio, television",Biology and Medicine,400'000 - 600'000,ETH Domain,Project funding,5
3e5b501fe2fa47088ae976a47480ea25,"Media relations: radio, television",Biology and Medicine,400'000 - 600'000,Other,Programmes,4
ba6ee0e300b144cebe3812817b52de0c,"Media relations: radio, television",Biology and Medicine,400'000 - 600'000,Other,Project funding,3
0d709aff9ddf4f749c078f3921c1883b,"Media relations: radio, television",Biology and Medicine,400'000 - 600'000,University,Careers,13
e329bc6688034dc09d4e560ce465b5a6,"Media relations: radio, television",Biology and Medicine,400'000 - 600'000,University,Programmes,3
03e1ed4f92fb4dc38ce18cab724768ed,"Media relations: radio, television",Biology and Medicine,400'000 - 600'000,University,Project funding,66
6a531e4460224eb79a3b60ed64336c48,"Media relations: radio, television",Biology and Medicine,600'000 - 800'000,ETH Domain,Careers,3
47cfd66232ef4e20aa5f15f4f5fa5835,"Media relations: radio, television",Biology and Medicine,600'000 - 800'000,ETH Domain,Project funding,6
5ea68c30fc9a4e1784e0cee552a0f309,"Media relations: radio, television",Biology and Medicine,600'000 - 800'000,Other,Programmes,1
de0334b3b0a9490b8883133f68cccbb1,"Media relations: radio, television",Biology and Medicine,600'000 - 800'000,Other,Project funding,5
c4eaeaddc68a446fb96ea60ee4f6d205,"Media relations: radio, television",Biology and Medicine,600'000 - 800'000,UAS / UTE,Project funding,1
096f297722a04ef5a9714d4e2c0adfb7,"Media relations: radio, television",Biology and Medicine,600'000 - 800'000,University,Careers,11
5e6a90d76d3346cbb0596ec88f68f649,"Media relations: radio, television",Biology and Medicine,600'000 - 800'000,University,Programmes,9
